Gene,Mean,Dispersion,Dispersion_norm
RP11-94L15.2,0.48406529781873436,2.5486636489664014,1.5126534
PLCB2,0.42136643016601494,2.5485656959321186,1.5108222
RNF185,0.18137759515138813,2.6290216646400877,1.5100534
RBBP6,0.9071987751490475,2.4620393146475847,1.5090741
RP3-402G11.26,0.16033730618557762,2.6288456710318253,1.5079733
TRAF3,0.3335088696309523,2.57952366161897,1.507419
ANKH,0.45088199628417247,2.548344502973985,1.506687
ZNF75A,0.4830427199856602,2.5483413806168764,1.5066286
ZNF681,0.1583577456773662,2.628726319430445,1.5065626
GAS8,0.016044669836729027,2.7570391530655236,1.5054952
BCL6,0.28737621349998593,2.57936200940534,1.5048853
LTBP3,0.3439746041359995,2.579355378088226,1.5047814
NUAK2,0.24949448215426628,2.6285240744895475,1.5041721
GCC2,0.873010877109278,2.461796986046072,1.5032191
TNS3,0.08341659084360106,2.7565853715635185,1.5028778
VDAC3,1.0914004760725042,2.426111367628089,1.5026948
FCGR2B,0.3078072938526185,2.579160933307014,1.5017335
CTD-2015H6.3,0.03748067184698795,2.7562498389271175,1.5009425
TPR,1.0623516273861726,2.426008182263027,1.5001811
COQ7,0.8850312738888749,2.461636877142935,1.4993508
ABCF1,0.5747289971357572,2.521396285506522,1.4978887
INVS,0.06618091101796619,2.755643953971021,1.4974477
IFT57,0.6798867646825583,2.521277425429241,1.4954504
JAM3,0.03430976695163908,2.7550089849864743,1.4937853
FLOT2,0.7491941843302459,2.4873589864203116,1.4932024
DIDO1,0.37913757089495737,2.578514278474493,1.4915978
ZNF326,0.29032920576405136,2.5784652708436138,1.4908296
RP11-413H22.2,0.059577607481837755,2.7544249206003992,1.4904164
TPST2,0.9817027667847842,2.4255286325190295,1.4884987
LINC01003,0.47271885936169866,2.54736580666843,1.4883906
CBR4,0.28334701863950157,2.5783044772555894,1.4883094
SUMO4,0.016710280605723635,2.753992457967035,1.487922
MSH6,0.14346551925601386,2.6269779866707257,1.4858981
TRIP12,0.25435414104257137,2.6269257658980383,1.4852809
STMN3,0.8307943383346009,2.4610246191823006,1.4845579
LINC00937,0.1508815225227529,2.626772768444746,1.4834725
CAMK2D,0.31994653213383295,2.5778856779509396,1.481745
ZNF547,0.017145535215282885,2.752614417288369,1.4799734
GAPDH,2.4790100959210224,1.145967269515751,1.479144
CR2,0.05323301112608939,2.7524066684171906,1.4787751
STAG1,0.3100749387142131,2.57766607354006,1.4783028
C17orf89,0.9854231494407112,2.4250003936084883,1.4756302
CABIN1,0.4379559778637078,2.5466619369751697,1.4752318
MORC2,0.20611505502624192,2.625987456867312,1.4741905
SH3GLB2,0.17417991307851868,2.625947695914975,1.4737206
TP53RK,0.45863781326342684,2.5465647558959756,1.473415
TSPYL4,0.22013448918656667,2.625851686708996,1.4725858
PHF14,0.8210316214497765,2.4864385406573337,1.4719138
RP11-423O2.5,0.02424254905982323,2.751146698876316,1.4715077
OPN3,0.41311042056479164,2.577188224881978,1.470813
CCDC14,0.28906617858161376,2.577117153472269,1.469699
LINC00884,0.014437999241994815,2.750819370959822,1.4696196
JMJD7-PLA2G4B,0.02120876725522945,2.7507668743242726,1.4693168
METTL21A,0.6173996175810186,2.5199915985730077,1.4690734
SOD2,1.2017081762743471,2.391358813983293,1.4685841
ARID5B,0.8247538317847753,2.4603256276129315,1.4676695
EPPK1,0.02212789679438496,2.750469007593531,1.4675987
SLC38A6,0.15193649763599515,2.6251599387087463,1.4644096
COA5,0.5724971524848461,2.519747256424411,1.464061
ZC3H12A,0.28628564919180105,2.5767053290427393,1.463244
BLOC1S4,1.1006380534605515,2.3911401576211286,1.4632264
SLC38A1,0.9160621598365638,2.4601093687692894,1.4624444
MXI1,0.22844739586098484,2.6249173851199488,1.4615427
KLHL28,0.31639840565688654,2.576557320897199,1.460924
PNP,0.46036788767066167,2.5458929935973926,1.4608566
FAM73B,0.14377637431337026,2.624827033079206,1.4604748
RPL27,2.622209150047722,0.5545062247185495,1.4602927
MIB1,0.08553808965330671,2.749027426307507,1.4592837
NDUFAF6,0.3021992238629373,2.5763323374724334,1.4573977
LASP1,0.7422733213106617,2.485752027035326,1.4560357
TAS2R14,0.03865046972040086,2.7484511054480243,1.4559594
PEX1,0.18448349753242302,2.62443642678001,1.4558581
CAHM,0.07786544486073237,2.7480210729572034,1.453479
HP1BP3,0.8651160386018218,2.459727416383657,1.4532161
FUBP3,0.41582782334774443,2.5454007021518374,1.4516532
GGA3,0.19552976707825034,2.624003216450926,1.4507377
CTD-2544N14.3,0.02787823501528809,2.747476620680757,1.4503387
IL32,2.092497669167328,1.8934122075033681,1.4501243
BLNK,0.41028285529390834,2.575828378631184,1.4494985
RC3H1,0.2846029803051747,2.5758156800993706,1.4492995
KLHL29,0.017111311209407502,2.747161754034035,1.4485226
SDHA,0.8789589013574776,2.459526298342007,1.4483567
RP1-111C20.4,0.04509003892710484,2.7471188697157283,1.4482752
HLCS,0.030007133826191718,2.7470902032115534,1.4481099
SERF2,2.4836715038261334,1.1418786452136525,1.4480942
MITD1,0.702817152658893,2.485318850124461,1.4460169
LINC00174,0.022092487832024162,2.7466873161606764,1.445786
CTD-2162K18.5,0.12606917628924208,2.746504542518471,1.4447317
AHI1,0.1863636988346176,2.6233232509355005,1.4427009
LY86,1.180034039513362,2.3902134286362555,1.4405192
CHI3L2,0.40474000604889626,2.5752554599015616,1.4405185
ZSCAN18,0.3794819541792888,2.5752189772083343,1.4399467
SLC25A45,0.6139430533538112,2.518563369973542,1.4397752
P2RY10,0.447425357975951,2.544744309569268,1.4393822
KLC2,0.16083187242602662,2.62302410054357,1.439165
FHIT,0.6942124242007671,2.4849456126790965,1.4373845
TP53TG1,0.7280450763226465,2.484872803878948,1.4357005
IREB2,0.43286480696577734,2.5445009051579226,1.4348317
ERV3-1,0.4559388711804436,2.5443222804503907,1.4314924
UNC45A,0.3853840840013814,2.5746712547342163,1.4313616
MAD2L1BP,0.26355164284708904,2.622270957461346,1.4302633
CRIP3,0.031001782871006887,2.7439107934728524,1.4297711
KLHL20,0.3544708418208591,2.5744703793990666,1.428213
HLA-DQA2,0.9014201620911204,2.458640288935216,1.4269497
RUNX1,0.43908560890831233,2.5440684733824592,1.4267476
JADE1,0.4314851250919423,2.544028775621356,1.4260054
PRRG2,0.05977731050108988,2.742703018895435,1.4228046
RP11-514O12.4,0.07911854248891603,2.7425873520513,1.4221374
SPAG5,0.04576471279791008,2.742584323311459,1.42212
ZBTB3,0.051818431191437864,2.74256281090288,1.4219959
CNR2,0.10515229943186946,2.742540728583879,1.4218684
ZNF639,0.3533431936791666,2.574041328423061,1.4214879
WDR89,0.15842019117632994,2.6215226357607895,1.4214184
TRIM16L,0.07816892860481801,2.7424626450570004,1.4214181
RPL36,2.625097373023505,0.5503390637271341,1.4210178
ACBD3,0.225770006404463,2.621471127301862,1.4208096
KIAA1407,0.15839238218513962,2.621445760019058,1.4205098
CTNNAL1,0.048033559987768974,2.742244637577093,1.4201607
PTK2B,0.7356174998412146,2.4841897197327283,1.4199017
TTTY15,0.23430287112747275,2.621373275579617,1.419653
TMEM175,0.3423457773211142,2.573922049201504,1.4196184
SHPK-1,0.03312237571880195,2.7420673695866054,1.4191382
FAM212A,0.10172358182801387,2.7420543303359497,1.419063
AC007036.6,0.019486111356450356,2.741944168128001,1.4184276
PAN3,0.29343266745773494,2.5737828530336895,1.4174366
CFD,1.292999735588177,2.3493629508575484,1.4172207
MANEA-AS1,0.07081758700237728,2.741511790411426,1.4159336
TALDO1,1.6717089932874944,2.1950413146671774,1.4158458
CCDC151,0.05555145022327313,2.741252971968934,1.4144408
MPHOSPH8,1.2670643967547244,2.349207151895863,1.413206
FTSJ3,0.3603678679514389,2.573493632557418,1.4129033
MT-ND4,2.619910935804835,0.5494328456435119,1.4124768
RP11-308N19.1,0.02167481068011323,2.740901488418099,1.4124134
DCAF6,0.30753389710948553,2.573264125750322,1.4093059
RP11-42I10.1,0.031257897113825484,2.740329684963025,1.4091152
BACH2,0.23685323009917358,2.620274445718721,1.4066654
PHACTR4,0.3731590156722867,2.5730669521844343,1.4062154
FAM65B,1.5281618718986358,2.2553831939891893,1.4061776
FLJ00104,0.10023554124349099,2.739816529736597,1.4061553
CEP170,0.16004132539339544,2.6201715293064245,1.4054489
UHRF2,0.30135576508209355,2.5729455995896497,1.4043133
C10orf25,0.015600453853275095,2.7393854081185305,1.4036686
CDK5RAP2,0.21616212419477993,2.619991069126863,1.403316
GRB2,1.133103985789517,2.38869248856738,1.4032524
BAIAP3,0.04408282084240422,2.738827347812114,1.4004498
FBXO33,0.28253221015800734,2.572682368398449,1.4001874
SLC20A2,0.14544250731487413,2.619682469419443,1.3996685
RAB31,0.4547444341034834,2.542617064965723,1.3996137
HIST1H2BN,0.16141414314849176,2.6196311407764465,1.3990618
ALS2CR12,0.021713874517467105,2.738435146258531,1.3981875
MTFR1L,0.4543716645430088,2.542539574212937,1.3981651
DHRS1,0.48571313662769855,2.5424656702059543,1.3967835
DIAPH1,0.6956671987592886,2.4831811631397693,1.3965752
RP5-864K19.4,0.046071618994338356,2.738076362353925,1.396118
DDX17,1.1087544164594894,2.388232172829701,1.3919735
NOC3L,0.17436734550619115,2.6190197702702345,1.3918357
ADTRP,0.40126630275551195,2.572133911715334,1.3915907
RP11-504P24.8,0.031935778167189656,2.737051219200109,1.390205
MED9,0.1495990379376741,2.618844593153722,1.3897653
LYAR,1.1580950477945096,2.388096140959914,1.3886403
CACNA1A,0.04514162597049781,2.7365629954521355,1.387389
FLVCR1,0.0902590197569919,2.7364558181785466,1.3867708
MBNL1-AS1,0.1279778977902291,2.7364156588581126,1.3865391
PLCH2,0.017044662652138658,2.7362973640636947,1.3858569
LEMD2,0.42960906712809166,2.541874343075374,1.3857287
H1F0,0.2737711063351319,2.6184307094643464,1.3848733
ACVR2A,0.04254366501052397,2.735752571510749,1.3827145
CEP68,0.2930597682387202,2.5715365887176866,1.3822283
NDRG3,0.35043311592521503,2.5714723938795156,1.381222
CNTNAP2,0.0597321765780438,2.7353389468017606,1.3803287
CDHR3,0.0931431571980694,2.735313651411669,1.3801827
RP11-102N12.3,0.12073695181600456,2.735311308594602,1.3801693
PPP3CC,0.7692327137133078,2.4824609157652455,1.3799169
VCPIP1,0.20842367319522104,2.6180041544506505,1.3798317
HOPX,1.0306059418264826,2.4210546421320687,1.3795071
CD3G,1.3075633724486069,2.347894725118448,1.3793863
LINC00176,0.556980954297417,2.5156094692545996,1.37918
GNLY,1.1581895440210421,2.3876522082549982,1.3777629
PARP14,0.6523543619784785,2.5155184815464757,1.3773135
TAS2R30,0.016615221590933853,2.734775228965927,1.3770772
HPCAL4,0.07786044842339702,2.734504872080559,1.3755177
WAC,0.6977564621601544,2.4822696066738907,1.3754921
PPP6R1,0.07103451667045026,2.7341802354759954,1.3736453
SEC62,1.3023149941302474,2.3476225642695123,1.3723731
PRKD3,0.27526950867890676,2.617033300280879,1.3683566
PEA15,0.30306329550600175,2.5704863037765704,1.3657658
SORBS1,0.01590570991017093,2.7326846897175416,1.365019
NAA38,1.0198544952358226,2.4204166932406745,1.3639659
SLC39A3,0.545757746574056,2.5406523012882696,1.362883
SELL,1.9236682819599702,2.011627835275239,1.3625473
USP15,0.8521445675978212,2.45597010021919,1.362435
APLP2,1.0747123565685652,2.420332086896001,1.3619047
C1orf27,0.18392514865589893,2.616436585808486,1.3613037
DDIT3,0.6728751283708541,2.5147100322913603,1.3607292
ZNF687,0.11905357285128657,2.7318586283481054,1.3602543
TCF12,0.24434307698130775,2.616327340786002,1.3600124
C8orf59,0.4028745204004406,2.5700358846598634,1.3587059
CAMK1D,0.4824471032192492,2.540424219761586,1.358619
TPGS2,0.46820645727895244,2.540417483351155,1.3584931
SMIM14,0.788704004833481,2.481525371420835,1.358279
BNIP2,0.8522007561595134,2.4557857653304556,1.3579812
ARPC1B,2.3377628773469055,1.4929529961720651,1.3568348
FAM177A1,0.8488207961018129,2.455702591660771,1.3559717
DTX2,0.15412607895184696,2.615928831648087,1.3553023
COLGALT1,0.33083522259576825,2.5697572453380233,1.3543384
IFT43,0.3511287713328151,2.569724735624253,1.3538289
TAF3,0.46041753604442026,2.5401443756254296,1.3533874
RSAD1,0.44496987002184735,2.53999246004926,1.3505473
NCOR1,1.4524441027217714,2.2912431634845905,1.350531
KLRG1,0.8714256537756344,2.4554373220238213,1.3495624
SLC14A2,0.020960154942068047,2.7299578934924833,1.3492908
STAT6,0.7555399087058506,2.4810815129802033,1.3480132
TDP1,0.32342146976970465,2.569329261032266,1.3476301
B3GNT2,0.3018378029364309,2.5693172739838745,1.3474423
C19orf59,0.22825640115817555,2.6152422952105736,1.3471878
NPEPL1,0.24939996454138944,2.6151739453288867,1.3463799
ZNF207,1.141291976735254,2.3863167987716984,1.345042
LIPT2,0.1477657969411933,2.614963679060523,1.3438946
ESR2,0.016972795507766845,2.7287651980720824,1.3424114
MFSD1,0.5185891110610029,2.539530981408798,1.3419201
PTCHD3P1,0.15134507327662508,2.61476161667267,1.3415064
INO80D,0.17688035636393978,2.614611163974671,1.3397281
ITPR3,0.18052065143305496,2.614526490166242,1.3387272
KAT6B,0.3204860205326779,2.568713732967586,1.3379823
C22orf29,0.1107651540643333,2.7279964961561056,1.3379775
CCL4,0.8669776769861022,2.4549512274743317,1.3378179
RP11-960L18.1,0.03756618234197494,2.7278100763402287,1.3369023
FAM210A,0.2189307619874187,2.61434312865656,1.33656
MARCKSL1,1.139668145775158,2.3859677496394345,1.3364893
RAB38,0.050547731804803216,2.727640592160793,1.3359246
CCDC102B,0.06770665617698801,2.7276197726906672,1.3358046
PYGL,0.3655651232009145,2.568524466856497,1.3350157
PRKCB,0.9618541668987186,2.4192023419789237,1.3343829
UBAP1L,0.04772927068124786,2.7273466503195136,1.3342292
EBF1,0.09526542752556172,2.7273089125790166,1.3340116
C3orf38,0.451445584208121,2.539092725811017,1.333727
TNRC6B,0.744989166190362,2.4804313058470577,1.3329748
TUBA8,0.026527424491471253,2.726946766993795,1.3319227
STK33,0.027635140608211414,2.7268986507391655,1.3316451
RP11-110A12.2,0.15305522773450417,2.6139123916992433,1.3314689
TCF4,0.29125918527187444,2.5680515487933144,1.3276031
C22orf15,0.029309055814177594,2.7261270048240474,1.3271943
AIRE,0.026357143561109433,2.725960019982326,1.3262311
PTOV1-AS1,0.020247002831030137,2.725958184138434,1.3262205
ESF1,0.30375431878237075,2.5677934424243514,1.3235575
TMEM19,0.36844188212575973,2.5677520483098006,1.3229086
AC016683.5,0.016768005974753246,2.7252832197996355,1.3223274
HIST1H1E,0.15848814109828072,2.6131303198588207,1.3222252
SF3B1,0.9770208340422037,2.418647290760832,1.3208611
NSUN5,0.4798009133409111,2.538392325706511,1.3206332
RP11-169K16.9,0.4963338775023411,2.5382949334638467,1.3188124
KLF6,2.192081276379221,1.677359561699306,1.3183235
ZNF69,0.05787703859696857,2.724332205636647,1.316842
CTA-250D10.23,0.08517455403701968,2.7242477307938096,1.3163546
DDX11,0.07459777767321324,2.724237727678102,1.3162969
AP000350.4,0.08390200158450627,2.7241545564439478,1.3158172
PIK3C2B,0.08169560336782163,2.7241230169396906,1.3156353
HSPG2,0.022624713168175502,2.7241054169049366,1.3155339
PKN2,0.3219193645805329,2.567277990604463,1.3154782
ASCC2,0.711499387900108,2.4795856041307425,1.3134148
ITSN2,0.7614974188057558,2.4795695544715053,1.3130436
RP11-277L2.3,0.35690763649767593,2.567080024272162,1.3123752
C7orf43,0.17439410100067596,2.6122403208674494,1.3117058
MCFD2,0.28404787103758083,2.5670304781698388,1.3115987
MRPS27,0.35781922252201265,2.566984611204578,1.3108797
CST7,1.2327237606233592,2.3849220495376877,1.3108671
FAM151B,0.02056277524929721,2.7232255901985902,1.310459
C17orf107,0.030777138592709415,2.7231349630427286,1.3099363
SMEK1,0.5169268167003872,2.5378103632818445,1.3097535
AC009501.4,0.016454321888746758,2.7229790623049133,1.309037
CCNT2-AS1,0.016600836712515492,2.7229778018171342,1.3090297
PCSK4,0.021546519604377954,2.7229247588442034,1.3087238
TMTC2,0.053834150239144105,2.72291548384012,1.3086703
RASGRP3,0.1728181111220203,2.6119628950490292,1.3084267
AC013264.2,0.43002063870623974,2.5377264995328095,1.3081857
ACSL5,0.3400351234988724,2.5667039773557825,1.306481
STAT4,0.6257934210774213,2.512039154379131,1.3059398
MYL6,2.473399016771341,1.1231585704883156,1.3059307
RNF217,0.027687203986628505,2.7224143039873536,1.3057795
FTX,0.26338580615974744,2.611648373818968,1.3047093
IL6,0.11125110058445623,2.7222254005730644,1.3046899
TMEM106C,0.5284290222440386,2.5374839618217724,1.3036515
PHYH,0.33158442878877964,2.5665165579135625,1.3035433
SMIM20,0.7998191143779242,2.479086934427954,1.3018813
KIAA0101,0.044224285516889686,2.7217209479883113,1.3017802
CD180,0.3076229425900365,2.566392277839911,1.3015953
GIT1,0.1471537995688757,2.6113361031912734,1.3010184
STAT3,1.126970899683649,2.384512307282464,1.3008274
DNAJC4,0.8722808260951713,2.4534189201233616,1.3007956
LCN8,0.18194281555217612,2.6113030126622476,1.3006272
FBXO36,0.020022021665088954,2.721516807147365,1.3006028
RABGAP1L,0.7254121938241687,2.4790300901724764,1.3005666
SH3BGRL3,2.4914661581893904,1.1221498408601138,1.2982703
RP11-137H2.4,0.017046663577334482,2.7208951113213153,1.2970169
LINC-PINT,0.7432813169739271,2.478875118624927,1.2969823
RP11-277P12.20,0.021668048483162044,2.7208511546840137,1.2967633
RP11-138I18.2,0.01668831044428796,2.7206363737607555,1.2955245
ZNF557,0.09609208094816295,2.7205168377424522,1.294835
DNAJC5B,0.014381034903921106,2.720320515904979,1.2937026
ENTPD1,0.4121424693373004,2.5658461514732207,1.2930353
TMEM219,1.435989439845445,2.2889281742559056,1.2929921
INADL,0.2508014618872126,2.6106471819705033,1.2928756
QKI,0.33817722623763086,2.565830044146529,1.2927828
EAF2,0.7399670499154283,2.478652571227754,1.2918351
NDUFAF2,0.4675988042191007,2.5368509417949086,1.2918173
AL590452.1,0.078157822560797,2.7198895812028967,1.291217
SVIL,0.280575059309106,2.565660762072812,1.2901294
C12orf75,0.9645212512279435,2.417364225566904,1.2896042
HIST2H2BE,0.3248417833406761,2.5656270886753796,1.2896017
CHML,0.033317747881711046,2.719290559709649,1.2877618
USP51,0.03684391378128744,2.71902315588647,1.2862194
RGP1,0.25912457867337485,2.6099912467144697,1.2851228
LAT2,0.7394186272169526,2.478350752123054,1.2848544
CD163,0.14904890190249612,2.609959201797721,1.284744
R3HDM4,0.8255452141203542,2.4526911801100986,1.2832125
DKC1,0.5232033419999509,2.5363523855200256,1.2824969
MRPL30,0.016014775939745103,2.7176394817077165,1.2782384
LINC00843,0.05778993852445667,2.7171675337324737,1.2755162
KLHL22,0.23558068244737793,2.6090300505486153,1.2737619
DDX20,0.18678801137775333,2.6089544165858602,1.2728679
RGL2,0.385821026113169,2.5644106866452043,1.2705356
TDG,0.5142250025573444,2.535679099163961,1.26991
LARGE,0.07524351191721068,2.716166046358092,1.2697396
ICT1,0.5915051321588242,2.510225715693009,1.2687396
EIF1AD,0.2971903508108943,2.564289456209809,1.2686354
RP11-803D5.4,0.014602212989070395,2.7158540361794,1.2679399
FERMT3,1.1181492099140304,2.383155112260679,1.2675726
TMIGD2,0.5235914745207684,2.5355460198212563,1.2674221
RIT1,0.32098708032633744,2.564080983674405,1.2653677
MED12,0.1897135380515507,2.6082984561627316,1.2651148
TUBB2A,0.21199543436799495,2.6080126799850265,1.2617371
CUL5,0.30869902975400615,2.5636338493464597,1.2583592
CCL2,0.047948925632439535,2.714006085460049,1.257281
ZNF777,0.013315808823348572,2.7139686419252795,1.257065
TAF1D,1.0246448290722043,2.4160199263776323,1.2568555
PCNP,1.3931009690323453,2.2874563950798956,1.2564111
TBXA2R,0.06583886854079561,2.7138263969088676,1.2562445
PYHIN1,0.546483707185828,2.534933016405225,1.2559621
CLINT1,0.49671898841109,2.5348768338441574,1.2549118
ALKBH2,0.31595935212112425,2.5634107164818336,1.2548618
PCBD2,0.16539457362583426,2.6074067708973137,1.2545755
PKHD1L1,0.03761527509893949,2.713514266957627,1.2544442
TTC28,0.04022564266111932,2.7134956185058794,1.2543366
BLZF1,0.21095336651239346,2.607371679050655,1.2541608
GSTT1,0.1621583114134887,2.607352388998861,1.2539327
DLAT,0.24129849396078215,2.6072977680767675,1.2532872
LONRF1,0.09527641042784873,2.713312568114692,1.2532808
SMOX,0.03853713457177351,2.71324843509862,1.2529109
MIR3615,0.015020142877267714,2.713233716390209,1.252826
ETV6,0.28991828646472595,2.5632805527848346,1.2528216
RP11-582J16.4,0.02605520719846151,2.7132082228521184,1.2526789
FANCI,0.06512337298826275,2.7128224456437877,1.2504537
SF1,1.5415634913628933,2.247966208988546,1.2499651
DLEU2L,0.029668442018204667,2.712737389313409,1.2499632
SMYD2,0.4282494004278186,2.534605384440154,1.249837
ABCB4,0.05770842384160582,2.7126269611708627,1.2493262
RP11-297N6.4,0.042786279735765584,2.7125900214659975,1.2491132
RP4-773N10.4,0.01328874996309374,2.712526295467285,1.2487456
TNFSF14,0.16960500844548324,2.6069002625173883,1.2485888
DDX27,0.7120853472789778,2.4767127157240147,1.2469689
VPS52,0.19324217085333198,2.6067477686014695,1.2467865
RP4-612B15.3,0.08615114071100134,2.7118496088528787,1.2448424
MSRB3,0.02406154533128064,2.711785781913876,1.2444743
OST4,2.066002202463868,1.877592473001228,1.244426
NUP107,0.5330157001493654,2.534308034207876,1.2442782
ZNF707,0.07982545044720206,2.711733638617339,1.2441735
HCG14,0.023970613814623933,2.7116939242994365,1.2439445
CLEC4E,0.28184415516560624,2.5626589589756406,1.2430786
SPIN3,0.04433952436300349,2.711466549047116,1.242633
TBC1D32,0.07760538944138415,2.7114374630216305,1.2424653
WAPAL,0.43572032580443537,2.534196791676857,1.2421985
SMAD4,0.15079369177741467,2.6062666781181845,1.2411002
RPGRIP1L,0.0182917359689605,2.7111706905137596,1.2409265
KRT8,0.016198240015854085,2.7111506932607625,1.2408111
DAP,0.541205031812219,2.534104079208182,1.2404653
GCA,0.9149000421059518,2.450890509392306,1.2397063
EML4,0.7476531523433896,2.4762651939484144,1.2366183
BMPR2,0.15845405818599068,2.6058403677666537,1.2360613
FNTB,0.07135156692912172,2.7102527473514453,1.2356318
TSTD1,1.3200393319369605,2.3423068187333183,1.2353927
SLC19A2,0.01907017663083156,2.7101207688702513,1.2348706
RHPN1,0.15256924683546413,2.605713584458728,1.2345629
CHPF2,0.24170131519552443,2.6056149697899733,1.2333972
TUG1,0.28645061770048486,2.5619805571665824,1.2324452
KIAA0226L,0.22648648759629653,2.6054337810333785,1.2312557
OSCP1,0.02698308571653858,2.709471852350637,1.2311276
CTD-2017C7.1,0.015075789735048684,2.7093910279648745,1.2306614
C2orf69,0.29682338747249487,2.5618488131326873,1.2303803
FN3K,0.09286962731387441,2.7092954354258536,1.23011
FAM21B,0.06303836907403697,2.7091438817178344,1.2292359
DCLRE1C,0.3940035234527751,2.5617494305806496,1.2288225
LDLRAP1,0.9304418852891055,2.4504017301729126,1.2278968
HFE,0.049709868671170006,2.708605706080141,1.2261317
RP11-314N13.3,0.026527797488576615,2.70854599095703,1.2257873
RP11-661A12.5,0.02344467685244212,2.7083023257505525,1.2243818
RP4-800J21.3,0.04874837229534862,2.708157078661225,1.223544
MYOM2,0.08963381625118169,2.7081538611742886,1.2235254
NAIP,0.11169645338069631,2.708045359022751,1.2228996
ZNF333,0.16615383255642832,2.6046398963299433,1.2218723
MICU1,0.32405542011984756,2.5612705657867076,1.2213167
AGRN,0.03628390560936944,2.7075567106370975,1.2200811
BIRC3,0.9595704448425926,2.450062644337653,1.2197042
ELL,0.2620037537867585,2.6043887213135966,1.2189035
RP11-190C22.8,0.035112384694558796,2.7073473641408095,1.2188735
TMEM43,0.47453570643773857,2.53294054646978,1.2187133
GSAP,0.41656013604570796,2.532939642279931,1.2186964
USP3-AS1,0.03788362808139027,2.707178268479874,1.2178982
MECP2,0.610736591801088,2.507744583779702,1.2178426
TCTN1,0.18934202210975323,2.6042842168361626,1.2176684
BICD2,0.22618551898571992,2.604218570829499,1.2168925
PTER,0.254128620110982,2.6042099763244813,1.2167909
MAP3K14-AS1,0.016792522570299787,2.706976936178463,1.2167369
MYB,0.06700821742391407,2.7069212056488405,1.2164155
FBXO18,0.439096523220113,2.5328160862889,1.2163866
BAZ2B,0.32672823724524414,2.560944054629415,1.2161989
MTRF1L,0.16419001768083907,2.604140309232732,1.2159674
RAC1,1.827555309890776,2.098943512548069,1.2142901
SLC2A5,0.02237979832752148,2.706522104360274,1.2141135
SNTB2,0.14704389144021,2.6039792008861573,1.2140633
NUP160,0.5384419675957428,2.5326487955133663,1.2132591
RP5-1042K10.10,0.016809780237897018,2.706315150650815,1.2129197
ZNF473,0.07323302219620416,2.706140703060473,1.2119136
ACBD6,0.558101354287617,2.507455531556812,1.211913
SMIM11,0.7835976202112694,2.475193336731709,1.2118278
SLC35G1,0.07319403417708686,2.706101832946439,1.2116894
C16orf74,0.45797796626239423,2.532558142365981,1.2115643
MOSPD2,0.17526699125368198,2.6037389544760696,1.2112236
PARP2,0.15386298892437805,2.603722781092344,1.2110325
MOB3C,0.21039317783257225,2.603697583688014,1.2107346
RP1-317E23.3,0.014408596600683499,2.705926074165815,1.2106756
ZNF784,0.12451308018586928,2.705866429365805,1.2103316
USP12-AS2,0.016607717529472554,2.7056527503775554,1.209099
C12orf57,1.5402209403331117,2.245944527202292,1.2073855
DHCR7,0.0982055272421748,2.7050650316211144,1.2057091
LYZ,2.1632745219555134,1.874607029966531,1.2056074
YEATS2,0.14054675873932923,2.7048490158359932,1.2044631
PAXIP1-AS1,0.3913397429208534,2.560173298401928,1.2041179
CD69,1.7056460449387314,2.184481300326632,1.2038134
XXbac-BPG252P9.10,0.05484449076110326,2.7046317603414516,1.20321
ASH1L,0.5264737781946871,2.5320950268271143,1.2029065
NBPF15,0.04855045813973995,2.7045724742752477,1.202868
ZDHHC17,0.14961689016371496,2.602958118590257,1.2019945
LSM7,1.428327999697091,2.285261001192271,1.2018448
UBL4A,0.5160927294587189,2.5320074052403503,1.2012684
KCNE1,0.05544842404435475,2.7042280934978984,1.2008816
RP11-446N19.1,0.04886543601843638,2.704208794382562,1.2007704
NUP214,0.964274704138221,2.413714330993007,1.2006885
LINGO3,0.01610719555775302,2.704091400995961,1.2000932
MAN1A1,0.05236394781116026,2.7038152833627227,1.1985005
WNT16,0.027447947251611007,2.7037861926477675,1.1983328
C6orf1,0.6745717835181446,2.506768028277442,1.1978098
SLC45A3,0.037141570859875905,2.703643518640609,1.1975098
SESTD1,0.2301586429027469,2.6025777984414042,1.1974993
ZNF431,0.2536204489235957,2.602576228504045,1.1974808
ZFP36L2,2.2075672467693668,1.6678529816956493,1.1972076
PIK3IP1,1.4045798696242655,2.285041928859637,1.1963998
RP11-196G18.24,0.025059544829885393,2.7034426941071374,1.1963514
SPIB,0.40874602470588756,2.559674480417863,1.1962994
MAP6D1,0.042701435820651126,2.703279755312052,1.1954117
PPFIBP1,0.031302057561008824,2.703223706518259,1.1950884
ASAH1,1.3401618132166802,2.340738521282524,1.1949795
CEP85L,0.27627318364244985,2.6023591256319225,1.1949147
TRIM21,0.3215329119645081,2.559578056290826,1.194788
ZBTB44,0.24493494463116622,2.6022678474050527,1.1938359
RANBP2,0.303970170825416,2.559452255735995,1.1928161
NIT1,0.42699129615974935,2.5315104572216387,1.1919781
MAML1,0.32533071034917727,2.559365427888699,1.1914552
SNORD3B-2,0.2132126993664038,2.602058761939125,1.1913645
SPIN1,0.2051104695390769,2.6020384382313964,1.1911243
RP11-1055B8.4,0.016580695686128976,2.7024821374129693,1.190811
PRRC2C,1.1831037783778215,2.3800091075338763,1.1904875
